Orthogroup	Wisteria	Phaseolus
OG0002303	SPADES.k65.NODE_1474_length_5490_cov_43.784885_g791_i0.p2, SPADES.k35.NODE_2139_length_5235_cov_67.727308_g1045_i0.p3	TransABySS.k55.S221779.p1, TRINITY_DN7391_c0_g1_i9.p3
OG0002304	SPADES.k55.NODE_52838_length_1389_cov_42.732384_g8303_i2.p1	SOAP.k55.C111544.p1
OG0002304	SPADES.k45.NODE_53847_length_1460_cov_61.886219_g19316_i0.p2	TRINITY_DN5434_c1_g1_i2.p1
OG0002305	TransABySS.k25.R1164233.p1	SPADES.k45.NODE_11501_length_2035_cov_80.657789_g6972_i0.p1
OG0002306	TRINITY_DN4562_c1_g1_i6.p2, TRINITY_DN4562_c1_g1_i1.p2, SPADES.k45.NODE_4_length_16101_cov_43.748505_g0_i2.p5	Velvet.k55.NODE_218339_length_566_cov_59.438164.p1, TRINITY_DN1482_c0_g1_i13.p3
OG0002307	TransABySS.k35.R806272.p1	TRINITY_DN243_c0_g1_i5.p1
OG0002307	TransABySS.k25.R1172931.p1	TransABySS.k25.S361557.p1
OG0002308	SPADES.k25.NODE_36945_length_1949_cov_124.486486_g7597_i1.p1	TRINITY_DN1999_c0_g2_i14.p1
OG0002309	SPADES.k25.NODE_4550_length_4165_cov_98.125362_g655_i2.p2, SPADES.k45.NODE_41398_length_1814_cov_84.154890_g1258_i7.p1	TRINITY_DN12234_c0_g2_i3.p1
OG0002309	TransABySS.k45.S681516.p1	TransABySS.k55.J193915.p1
OG0002311	TransABySS.k55.R492530.p1	TransABySS.k25.R362443.p1
OG0002311	TransABySS.k65.R392568.p1	SPADES.k35.NODE_2608_length_3384_cov_73.589131_g1460_i1.p1
OG0002312	TransABySS.k25.J1198986.p2, TRINITY_DN1873_c0_g1_i3.p1, TRINITY_DN1873_c0_g1_i2.p1	SPADES.k35.NODE_10945_length_2136_cov_88.325083_g5056_i2.p1
OG0002313	TransABySS.k25.R1166056.p1	SPADES.k25.NODE_4296_length_3001_cov_90.713374_g2426_i0.p1
OG0002314	SPADES.k25.NODE_61514_length_1340_cov_88.095817_g21296_i0.p1	TransABySS.k65.S205984.p2, SOAP.k55.C124295.p1, TransABySS.k65.S205984.p1
OG0002314	SOAP.k65.C339699.p1	SOAP.k65.C84800.p1
OG0002315	SPADES.k35.NODE_70438_length_1133_cov_89.424408_g24308_i0.p1	TRINITY_DN6774_c0_g2_i1.p1
OG0002315	SPADES.k25.NODE_83274_length_933_cov_119.204846_g30723_i0.p1	SPADES.k25.NODE_30506_length_1190_cov_91.103004_g14973_i0.p1, TransABySS.k35.S281153.p1, TransABySS.k25.R359097.p1, SOAP.k55.C108060.p1
OG0002316	TRINITY_DN13133_c0_g1_i5.p1	SPADES.k35.NODE_29872_length_1142_cov_26.945799_g15561_i0.p1, TRINITY_DN34314_c0_g3_i1.p1, TRINITY_DN31100_c0_g1_i1.p1
OG0002319	SPADES.k25.NODE_58665_length_1398_cov_82.431173_g20281_i0.p1	TransABySS.k25.S44946.p1
OG0002322	TRINITY_DN94597_c0_g1_i1.p1	TRINITY_DN19642_c1_g3_i2.p1, SPADES.k55.NODE_18901_length_1487_cov_44.076117_g11446_i0.p2
OG0002322	TransABySS.k25.R1182672.p1	TransABySS.k25.S385732.p1, TRINITY_DN22931_c0_g1_i2.p1
OG0002323	SOAP.k65.scaffold6292.p1	SPADES.k25.NODE_21541_length_1560_cov_103.598697_g11003_i0.p1, SOAP.k35.scaffold11778.p1
OG0002324	SOAP.k45.C562236.p1	TransABySS.k35.S271385.p1
OG0002324	TRINITY_DN6349_c0_g4_i1.p5	TRINITY_DN45045_c0_g1_i1.p1
OG0002325	SPADES.k25.NODE_60194_length_1367_cov_88.132638_g20821_i0.p1	TRINITY_DN3727_c0_g4_i1.p1, Velvet.k55.NODE_157539_length_700_cov_52.411430.p1
OG0002326	TRINITY_DN831_c4_g1_i3.p1, TRINITY_DN22272_c0_g1_i1.p2	TRINITY_DN1562_c0_g1_i2.p1
OG0002328	TRINITY_DN34486_c0_g1_i1.p1	SPADES.k35.NODE_14872_length_1858_cov_51.013714_g8545_i0.p1
OG0002329	TRINITY_DN8509_c0_g1_i2.p1	SPADES.k25.NODE_53442_length_515_cov_39.932653_g29016_i0.p1
OG0002330	TransABySS.k35.S808717.p1	SPADES.k25.NODE_3864_length_3101_cov_51.509428_g2188_i0.p1, TRINITY_DN9429_c0_g3_i1.p1
OG0002331	TransABySS.k65.S434630.p1	SPADES.k65.NODE_35443_length_656_cov_29.901861_g22684_i0.p2
OG0002334	TRINITY_DN709_c0_g1_i8.p1	TransABySS.k65.J184960.p1, SOAP.k55.scaffold2521.p1
OG0002336	TransABySS.k35.S813645.p1	TransABySS.k25.S184694.p1
OG0002336	TransABySS.k65.S387069.p1	Velvet.k35.NODE_952403_length_495_cov_44.703030.p1
OG0002337	SOAP.k65.scaffold10511.p1	TransABySS.k25.S361879.p1
OG0002338	SOAP.k65.C353571.p1	SPADES.k25.NODE_25861_length_1372_cov_70.818114_g12932_i0.p1, TransABySS.k25.R365305.p1
OG0002340	SPADES.k55.NODE_23206_length_2412_cov_73.626220_g6041_i3.p1	TransABySS.k25.R360345.p1
OG0002342	TransABySS.k55.S589562.p1, TRINITY_DN169_c0_g1_i22.p1	TransABySS.k35.R255693.p1
OG0002342	SOAP.k65.C362147.p1	TRINITY_DN3934_c0_g2_i4.p1
OG0002343	SPADES.k45.NODE_13058_length_3170_cov_86.726080_g2425_i1.p1	TransABySS.k25.R365369.p1
OG0002345	SPADES.k25.NODE_14809_length_2935_cov_62.120619_g5835_i0.p2	Velvet.k55.NODE_90704_length_413_cov_56.101696.p1, TransABySS.k25.R358707.p1
OG0002348	TransABySS.k45.S708580.p1	TransABySS.k35.S266114.p1, SPADES.k65.NODE_26732_length_1021_cov_61.942469_g16431_i0.p1, TransABySS.k35.S254926.p1
OG0002348	TRINITY_DN36821_c0_g1_i2.p1, TransABySS.k25.R1158266.p1, TRINITY_DN1933_c0_g4_i1.p1, TRINITY_DN1933_c0_g2_i20.p1	TransABySS.k45.S52781.p1
OG0002349	SPADES.k25.NODE_105303_length_587_cov_7.483986_g45133_i0.p1, SPADES.k55.NODE_63338_length_1123_cov_12.278090_g23942_i0.p1	SPADES.k25.NODE_28093_length_1283_cov_123.542925_g13914_i0.p1
OG0002350	SPADES.k35.NODE_51873_length_1573_cov_81.314694_g17987_i0.p1	TransABySS.k25.R361211.p1, TRINITY_DN23085_c0_g1_i7.p1, SOAP.k55.C129273.p1, SPADES.k65.NODE_39575_length_528_cov_38.248380_g26597_i0.p1
OG0002353	SOAP.k55.C501707.p1	TRINITY_DN10410_c0_g1_i3.p1
OG0002353	TRINITY_DN1233_c1_g1_i3.p1	Velvet.k65.NODE_101959_length_800_cov_59.416248.p1
OG0002354	TransABySS.k65.R405343.p1	TRINITY_DN5118_c0_g1_i4.p1
OG0002354	TransABySS.k35.R773872.p1	SOAP.k35.C276381.p1
OG0002355	Velvet.k55.NODE_490020_length_1343_cov_24.890543.p1, SOAP.k25.scaffold42414.p1	TRINITY_DN7666_c0_g1_i11.p2, TRINITY_DN7666_c0_g1_i11.p1, SOAP.k45.C188984.p1
OG0002357	TRINITY_DN26481_c0_g1_i1.p1	TRINITY_DN25006_c0_g1_i1.p1
OG0002359	TransABySS.k65.J403976.p1	TRINITY_DN24333_c0_g1_i9.p1
OG0002359	TransABySS.k25.R1164567.p1	SOAP.k25.scaffold13598.p1
OG0002361	TRINITY_DN645_c0_g1_i39.p1	SOAP.k35.scaffold10331.p1, SPADES.k35.NODE_18428_length_1652_cov_89.364873_g10287_i0.p1
OG0002363	SPADES.k65.NODE_76323_length_733_cov_6.600299_g33825_i0.p1	SPADES.k45.NODE_16579_length_1694_cov_55.767738_g9737_i0.p1
OG0002363	TRINITY_DN4271_c0_g2_i2.p1	Velvet.k45.NODE_1038954_length_263_cov_89.551331.p1
OG0002364	SOAP.k65.C308601.p1	SPADES.k35.NODE_34461_length_974_cov_71.611289_g17713_i0.p1
OG0002364	SPADES.k65.NODE_103302_length_359_cov_3.755102_g59340_i0.p1	TRINITY_DN46824_c0_g1_i1.p1
OG0002365	SPADES.k55.NODE_26103_length_2277_cov_17.150315_g11214_i0.p1	SPADES.k25.NODE_12593_length_2060_cov_83.944963_g5362_i1.p1
OG0002365	SPADES.k45.NODE_28994_length_2253_cov_17.903986_g11597_i0.p1	SPADES.k25.NODE_25668_length_1380_cov_28.153506_g12852_i0.p1
OG0002366	TransABySS.k65.J419407.p1	TransABySS.k25.R359798.p1, SOAP.k45.C198045.p1
OG0002366	SPADES.k35.NODE_46178_length_1731_cov_92.231722_g16343_i0.p1	TRINITY_DN8086_c0_g1_i11.p1
OG0002367	TransABySS.k35.J788045.p1	Velvet.k65.NODE_159976_length_823_cov_55.047386.p1
OG0002367	TransABySS.k35.S867383.p1	SPADES.k25.NODE_37443_length_957_cov_31.553648_g18215_i0.p1
OG0002368	TransABySS.k45.R614039.p1	TRINITY_DN1695_c4_g1_i1.p1
OG0002369	TransABySS.k55.R494689.p1	SOAP.k25.C584318.p1
OG0002369	TransABySS.k25.J1177157.p1	TransABySS.k25.R367389.p1
OG0002372	TransABySS.k45.S646999.p1, SPADES.k35.NODE_31930_length_2184_cov_51.161936_g12011_i0.p1	TransABySS.k25.R373030.p1, TRINITY_DN23081_c0_g1_i1.p1
OG0002373	TRINITY_DN2135_c0_g1_i18.p3, SOAP.k45.scaffold28327.p1	SOAP.k35.C263004.p1
OG0002373	TransABySS.k35.S808631.p1	TransABySS.k25.S388526.p1
OG0002374	TransABySS.k35.R779384.p1, TransABySS.k25.R1157614.p1	SPADES.k25.NODE_56784_length_449_cov_15.115566_g32151_i0.p1, TRINITY_DN10179_c0_g2_i3.p1
OG0002376	TransABySS.k55.S538776.p1	TransABySS.k25.S368018.p1
OG0002376	TransABySS.k45.R602971.p1, TRINITY_DN2790_c0_g1_i9.p2	TRINITY_DN336_c0_g2_i2.p1
OG0002377	TransABySS.k45.R607824.p1	TransABySS.k25.R359967.p1
OG0002377	SPADES.k35.NODE_63947_length_1278_cov_15.851167_g21901_i0.p1	TRINITY_DN71_c0_g1_i8.p1, TRINITY_DN71_c0_g1_i1.p1
OG0002378	SPADES.k25.NODE_79144_length_1003_cov_160.977505_g28635_i0.p1	TRINITY_DN3308_c0_g1_i2.p1, TRINITY_DN3308_c0_g1_i5.p1
OG0002379	TransABySS.k25.S1200221.p1	SPADES.k25.NODE_46701_length_686_cov_104.496218_g23591_i0.p1, SPADES.k35.NODE_45985_length_606_cov_86.868651_g25043_i0.p1, SPADES.k35.NODE_45984_length_606_cov_96.891419_g25042_i0.p1
OG0002380	TransABySS.k25.R1158124.p1	SPADES.k35.NODE_38455_length_840_cov_79.848447_g19830_i0.p1
OG0002382	TransABySS.k55.R491268.p1	SPADES.k65.NODE_19346_length_1383_cov_46.277693_g12236_i0.p1, SPADES.k45.NODE_19893_length_1511_cov_73.501364_g11375_i0.p1, SPADES.k25.NODE_23444_length_1475_cov_97.242759_g11862_i0.p1
OG0002383	TRINITY_DN39884_c0_g1_i1.p1	SPADES.k35.NODE_42562_length_709_cov_60.538576_g16252_i4.p1
OG0002384	TransABySS.k65.R408418.p1, SPADES.k65.NODE_10098_length_3239_cov_46.505986_g5022_i0.p1, SPADES.k25.NODE_34612_length_2022_cov_176.430145_g6118_i7.p1, TransABySS.k65.R399889.p1	SPADES.k45.NODE_15119_length_1783_cov_77.413119_g4214_i1.p1, SPADES.k25.NODE_15906_length_1846_cov_114.635365_g8407_i0.p1
OG0002385	SOAP.k65.scaffold26610.p1, TransABySS.k25.R1161177.p2	Velvet.k55.NODE_163657_length_419_cov_63.897373.p2
OG0002386	SOAP.k45.scaffold34777.p2, SOAP.k35.scaffold8676.p2	SPADES.k25.NODE_48170_length_647_cov_95.826367_g24662_i0.p1
OG0002386	SOAP.k45.C580932.p1	SOAP.k55.C118470.p1
OG0002387	SPADES.k35.NODE_14976_length_3064_cov_69.409706_g6205_i0.p1	SOAP.k25.scaffold17690.p1, TRINITY_DN13886_c1_g1_i28.p1
OG0002388	TRINITY_DN506_c0_g1_i6.p1, SPADES.k25.NODE_11861_length_3163_cov_77.771829_g172_i5.p1	TRINITY_DN33580_c1_g1_i2.p1
OG0002389	TransABySS.k25.S1085786.p1	SOAP.k25.C591956.p1, TRINITY_DN8919_c0_g1_i3.p1
OG0002390	SPADES.k25.NODE_19383_length_2651_cov_19.706778_g7420_i0.p1	TRINITY_DN5383_c0_g1_i8.p1
OG0002390	SPADES.k25.NODE_9200_length_3432_cov_93.061931_g2306_i2.p1	SOAP.k35.C278835.p1
OG0002391	SOAP.k45.scaffold32113.p1, SOAP.k55.C505947.p1	SPADES.k65.NODE_4300_length_2762_cov_65.157212_g1142_i1.p1, TransABySS.k25.S364812.p1
OG0002392	SPADES.k45.NODE_26085_length_2376_cov_79.100815_g1851_i1.p1	TRINITY_DN944_c0_g1_i32.p1
OG0002392	TRINITY_DN2094_c0_g1_i10.p1	TRINITY_DN944_c0_g1_i66.p1
OG0002394	TRINITY_DN1484_c1_g1_i1.p1	TRINITY_DN58323_c0_g1_i1.p1
OG0002394	TransABySS.k25.R1163149.p1	TransABySS.k25.R363674.p1
OG0002395	TransABySS.k65.S415042.p1, TRINITY_DN1084_c0_g1_i4.p1	TransABySS.k35.S252707.p1, TransABySS.k45.S226681.p1
OG0002396	TRINITY_DN2053_c0_g1_i4.p1	SOAP.k65.C88036.p1
OG0002396	SOAP.k55.C504009.p1	TRINITY_DN1149_c0_g1_i4.p1
OG0002398	SPADES.k25.NODE_89515_length_828_cov_8.835616_g34154_i0.p1, TRINITY_DN63996_c0_g1_i1.p1	SPADES.k25.NODE_64114_length_331_cov_10.846405_g39400_i0.p1
OG0002398	SPADES.k35.NODE_96258_length_614_cov_4.139896_g39079_i0.p1	SPADES.k25.NODE_73070_length_308_cov_75.597173_g48356_i0.p1
OG0002399	SPADES.k55.NODE_24544_length_2350_cov_64.213072_g10656_i0.p1	TRINITY_DN6540_c0_g1_i3.p1
OG0002399	SOAP.k45.C620662.p1	SPADES.k25.NODE_23783_length_1459_cov_27.569038_g11994_i0.p1
OG0002400	TransABySS.k55.S525215.p1	TRINITY_DN810_c0_g2_i5.p1, SPADES.k35.NODE_7251_length_2499_cov_90.870942_g1475_i5.p2
OG0002403	TransABySS.k55.S12250.p1	TRINITY_DN21966_c0_g1_i1.p1
OG0002404	SOAP.k65.C290289.p1	TransABySS.k25.J371525.p1
OG0002405	TRINITY_DN30059_c0_g1_i1.p1	SPADES.k25.NODE_27385_length_1309_cov_87.662773_g13606_i0.p1
OG0002405	SPADES.k35.NODE_16997_length_2919_cov_95.559639_g3734_i2.p1	SOAP.k55.C137842.p1
OG0002406	SPADES.k25.NODE_11678_length_3180_cov_85.319493_g3084_i2.p1	TRINITY_DN4291_c1_g1_i2.p1
OG0002408	SPADES.k45.NODE_38294_length_1916_cov_10.956708_g14642_i0.p1	TransABySS.k25.S372430.p1
OG0002409	SPADES.k45.NODE_4_length_16101_cov_43.748505_g0_i2.p3, TRINITY_DN4562_c1_g1_i6.p1, TRINITY_DN4562_c1_g1_i1.p1, TransABySS.k25.J1212985.p2	TRINITY_DN1482_c0_g1_i13.p2, Velvet.k65.NODE_43951_length_1736_cov_68.899193.p1
OG0002410	SOAP.k35.C766051.p1	SPADES.k65.NODE_25449_length_1078_cov_57.086871_g15719_i0.p1
OG0002411	Velvet.k35.NODE_217006_length_556_cov_4.926259.p1, SPADES.k25.NODE_73269_length_1109_cov_6.803506_g25979_i0.p1	Velvet.k45.NODE_729779_length_301_cov_11.740864.p1, SPADES.k35.NODE_6798_length_2555_cov_14.596825_g4099_i0.p3, Velvet.k45.NODE_528563_length_350_cov_9.520000.p1
OG0002412	TRINITY_DN5831_c0_g1_i20.p1	SPADES.k25.NODE_45410_length_722_cov_94.126255_g17522_i2.p2
OG0002412	SPADES.k45.NODE_75485_length_948_cov_110.083056_g22683_i3.p1, TransABySS.k45.S675025.p1, SPADES.k25.NODE_75832_length_1060_cov_105.386473_g3769_i9.p1	TransABySS.k45.R219954.p1
OG0002413	SOAP.k25.scaffold2419.p1	Velvet.k65.NODE_24623_length_1052_cov_64.059883.p1
OG0002414	TransABySS.k35.R785322.p1	TRINITY_DN67_c0_g1_i5.p1
OG0002415	TransABySS.k25.R1165041.p1	TRINITY_DN495_c0_g1_i41.p1
OG0002415	TransABySS.k65.J419825.p1	TRINITY_DN495_c0_g1_i49.p1
OG0002416	TRINITY_DN2754_c0_g1_i4.p1	TransABySS.k25.S374033.p1
OG0002417	TransABySS.k55.S579257.p1	TRINITY_DN2500_c0_g1_i5.p1
OG0002417	TRINITY_DN4735_c0_g1_i6.p1	SOAP.k55.C132693.p1
OG0002418	TransABySS.k25.S1183546.p1	TRINITY_DN12289_c0_g1_i2.p1
OG0002419	TransABySS.k35.S873065.p1	SPADES.k55.NODE_13613_length_1807_cov_46.494292_g8554_i0.p1
OG0002420	TRINITY_DN18636_c0_g1_i3.p1, TransABySS.k45.S631368.p1	TRINITY_DN6975_c0_g1_i1.p1, SOAP.k55.C137058.p1
OG0002421	SOAP.k25.scaffold12646.p3	SOAP.k55.C108206.p1
OG0002422	SOAP.k35.C774577.p1, TransABySS.k25.J1194465.p1	TRINITY_DN27111_c0_g1_i2.p1
OG0002422	SOAP.k35.C761495.p1	TRINITY_DN8791_c0_g2_i1.p1
OG0002423	SPADES.k55.NODE_63363_length_1122_cov_28.482662_g23954_i0.p1	SPADES.k25.NODE_34538_length_1052_cov_76.281402_g16827_i0.p1
OG0002423	TRINITY_DN2198_c0_g1_i1.p1	SOAP.k25.C584660.p1
OG0002424	TRINITY_DN2074_c0_g2_i1.p1, TRINITY_DN2074_c0_g2_i6.p1	TRINITY_DN5869_c0_g1_i2.p1
OG0002424	SPADES.k25.NODE_27328_length_2284_cov_117.626383_g5484_i3.p1	TransABySS.k55.J195103.p1
OG0002425	SPADES.k35.NODE_43730_length_1800_cov_101.452691_g15646_i0.p1	TRINITY_DN377_c0_g2_i4.p1
OG0002425	TransABySS.k35.S773105.p1, SPADES.k25.NODE_53352_length_1518_cov_112.866042_g18400_i0.p1, SPADES.k25.NODE_53352_length_1518_cov_112.866042_g18400_i0.p2	TRINITY_DN377_c0_g1_i5.p1
OG0002426	TRINITY_DN3912_c0_g1_i4.p1	Velvet.k55.NODE_144623_length_1070_cov_44.656075.p1
OG0002426	TransABySS.k25.S1242805.p1	SPADES.k35.NODE_30617_length_1115_cov_12.854630_g15902_i0.p1
OG0002427	TRINITY_DN9247_c0_g2_i5.p2	TransABySS.k65.R181972.p1
OG0002428	TRINITY_DN3762_c0_g1_i5.p1	TransABySS.k25.R357728.p1
OG0002428	TransABySS.k55.S489860.p1	SOAP.k35.scaffold9788.p1
OG0002429	Velvet.k65.NODE_354953_length_566_cov_48.404594.p1	SOAP.k65.C76838.p1, TRINITY_DN29304_c0_g2_i4.p1
OG0002429	TransABySS.k25.J1168979.p1	Velvet.k65.NODE_124271_length_348_cov_41.172413.p1
OG0002430	SOAP.k45.scaffold37390.p4	TransABySS.k45.R220757.p1
OG0002431	TransABySS.k25.R1188159.p1, SPADES.k35.NODE_31821_length_2188_cov_65.435671_g8144_i1.p1	SOAP.k35.scaffold8753.p1
OG0002432	SOAP.k55.scaffold25537.p1	TRINITY_DN32878_c0_g1_i1.p1
OG0002432	TransABySS.k25.R1161634.p1	TransABySS.k25.J372376.p1
OG0002433	TRINITY_DN809_c0_g1_i25.p1	TRINITY_DN39905_c0_g1_i1.p1, TRINITY_DN10466_c0_g2_i4.p1, TRINITY_DN10466_c0_g2_i4.p3, SOAP.k55.C132743.p1, SPADES.k25.NODE_9145_length_2343_cov_43.359362_g5002_i0.p1
OG0002437	TransABySS.k65.S478947.p1	SPADES.k55.NODE_2897_length_3200_cov_51.990143_g1931_i0.p1
OG0002437	SPADES.k55.NODE_20555_length_2556_cov_69.380648_g4098_i2.p1	SPADES.k35.NODE_15819_length_1799_cov_27.582766_g8990_i0.p1
OG0002439	SPADES.k35.NODE_36533_length_2024_cov_51.341378_g13491_i0.p1	SOAP.k65.C97996.p1
OG0002439	TRINITY_DN4203_c0_g1_i22.p1	SPADES.k35.NODE_10318_length_2191_cov_83.811688_g6116_i0.p1
OG0002440	SPADES.k65.NODE_103045_length_361_cov_3.547297_g59083_i0.p1	SPADES.k45.NODE_3794_length_3048_cov_50.868132_g2359_i0.p2, SPADES.k65.NODE_8388_length_2177_cov_33.378788_g5661_i0.p2, SPADES.k45.NODE_56057_length_348_cov_12.052805_g37197_i0.p1
OG0002440	SPADES.k45.NODE_91139_length_631_cov_6.114334_g37615_i0.p1	SPADES.k35.NODE_55233_length_405_cov_28.935135_g33771_i0.p1, SPADES.k65.NODE_61217_length_310_cov_6.102041_g48206_i0.p1
OG0002441	SOAP.k65.C359867.p1	SPADES.k45.NODE_48103_length_475_cov_27.804651_g29284_i0.p1
OG0002441	TRINITY_DN4689_c0_g1_i9.p1	SPADES.k35.NODE_6298_length_2620_cov_78.418956_g3816_i0.p1
OG0002442	SPADES.k35.NODE_15716_length_3010_cov_59.206050_g6484_i0.p1	SPADES.k25.NODE_23206_length_1485_cov_95.013014_g9701_i1.p1
OG0002442	SPADES.k55.NODE_35886_length_1902_cov_68.870601_g13413_i1.p1	TransABySS.k25.R364396.p1
OG0002444	SOAP.k25.C1243432.p1	TRINITY_DN66255_c0_g1_i1.p1
OG0002445	SPADES.k35.NODE_56684_length_1452_cov_11.123500_g19477_i0.p1	TRINITY_DN5045_c0_g1_i1.p1, SOAP.k55.C137136.p1
OG0002445	SOAP.k25.scaffold25479.p1	TransABySS.k25.S391000.p1, SPADES.k25.NODE_2121_length_3640_cov_121.887967_g848_i2.p1
OG0002446	TransABySS.k55.J510146.p1, SOAP.k55.scaffold4017.p1, TRINITY_DN12927_c0_g1_i3.p1	TransABySS.k25.R360549.p1
OG0002447	TransABySS.k45.R618344.p1	TransABySS.k35.R254158.p1
OG0002448	SOAP.k45.C582804.p1	TransABySS.k25.S365344.p1, TransABySS.k25.R358239.p1
OG0002449	TransABySS.k55.S373961.p1, TransABySS.k25.S1173736.p1	SPADES.k35.NODE_32806_length_1034_cov_92.203203_g16890_i0.p1
OG0002450	SPADES.k65.NODE_53654_length_1275_cov_25.628099_g21598_i0.p1	TRINITY_DN38811_c0_g1_i1.p1
OG0002450	TransABySS.k35.S874718.p1	TransABySS.k25.S132817.p1
OG0002451	TransABySS.k65.R403174.p1	SPADES.k25.NODE_4104_length_3041_cov_113.066313_g2086_i1.p1
OG0002453	SOAP.k55.scaffold17491.p1	TRINITY_DN54332_c0_g1_i1.p1
OG0002455	SPADES.k25.NODE_62265_length_1325_cov_187.030000_g21576_i0.p1	SPADES.k25.NODE_23879_length_1454_cov_103.209937_g735_i6.p1
OG0002455	SPADES.k55.NODE_52442_length_1399_cov_86.092262_g6825_i2.p1	SPADES.k65.NODE_23195_length_1184_cov_58.996425_g14401_i0.p1
OG0002456	TRINITY_DN1649_c0_g1_i13.p1	TRINITY_DN27000_c0_g1_i2.p1
OG0002456	TransABySS.k25.R1165868.p1, SPADES.k25.NODE_39809_length_1868_cov_104.052089_g9590_i5.p1	TRINITY_DN1966_c0_g1_i2.p1
OG0002458	SPADES.k45.NODE_4697_length_4320_cov_80.236491_g391_i12.p3	SPADES.k35.NODE_43988_length_666_cov_16.952456_g23459_i0.p1
OG0002458	SPADES.k65.NODE_14960_length_2807_cov_33.886214_g7150_i0.p2, SPADES.k55.NODE_92961_length_506_cov_4.556541_g43967_i0.p1	SPADES.k25.NODE_36241_length_996_cov_186.026777_g17640_i0.p1
OG0002459	SOAP.k45.scaffold31965.p1	Velvet.k65.NODE_152720_length_1761_cov_58.943214.p1, TransABySS.k25.S266866.p1
OG0002459	TransABySS.k25.J1190053.p1	TRINITY_DN2511_c0_g1_i2.p1
OG0002460	SPADES.k25.NODE_51245_length_1570_cov_39.550809_g17701_i0.p1	SPADES.k25.NODE_54435_length_494_cov_59.835821_g29927_i0.p1
OG0002461	SOAP.k55.C449209.p1	TRINITY_DN54051_c0_g1_i1.p1
OG0002462	SPADES.k25.NODE_35694_length_1989_cov_105.418534_g10776_i1.p1	SPADES.k25.NODE_45077_length_733_cov_44.327684_g22499_i0.p1, TRINITY_DN8995_c0_g1_i4.p1
OG0002463	SPADES.k35.NODE_91348_length_706_cov_44.375559_g35335_i0.p1	SPADES.k25.NODE_53087_length_522_cov_69.786720_g28687_i0.p1
OG0002463	SOAP.k35.scaffold26966.p1	TransABySS.k25.S243672.p1
OG0002464	TRINITY_DN4304_c0_g2_i3.p1, TRINITY_DN4304_c0_g2_i1.p1	TransABySS.k55.R199125.p1
OG0002465	TransABySS.k25.R1185869.p1	SOAP.k45.C163848.p1, SPADES.k25.NODE_52389_length_539_cov_20.830739_g28071_i0.p1, TRINITY_DN5403_c0_g1_i7.p1
OG0002466	TransABySS.k25.S499442.p1	TransABySS.k25.S7657.p1
OG0002467	TRINITY_DN47325_c0_g1_i1.p1	TRINITY_DN15673_c0_g1_i5.p1
OG0002469	TransABySS.k55.R482846.p1	TRINITY_DN32880_c0_g1_i7.p1
OG0002470	TransABySS.k25.S1207777.p1	TRINITY_DN35047_c0_g1_i1.p1
OG0002471	TransABySS.k25.R1173668.p1	SPADES.k25.NODE_15664_length_1861_cov_78.369281_g8287_i0.p1
OG0002472	SOAP.k55.C497015.p1	TransABySS.k45.R213713.p1
OG0002473	TransABySS.k55.R494051.p1, SPADES.k65.NODE_37888_length_1740_cov_65.656716_g13577_i3.p1	TRINITY_DN219_c0_g2_i4.p1
OG0002474	TransABySS.k45.R601654.p1, SOAP.k65.scaffold1457.p1	SPADES.k25.NODE_2442_length_3506_cov_99.394427_g234_i2.p1, TRINITY_DN4126_c1_g1_i10.p1
OG0002475	SPADES.k35.NODE_68692_length_1171_cov_72.209507_g23633_i0.p1	TransABySS.k25.S375117.p1, TRINITY_DN60345_c0_g1_i1.p1, SPADES.k35.NODE_53326_length_438_cov_46.903226_g31881_i0.p1
OG0002477	SPADES.k45.NODE_47008_length_1646_cov_78.970019_g17246_i0.p1	TRINITY_DN12852_c0_g3_i1.p1
OG0002478	TransABySS.k45.J616706.p1, TRINITY_DN30909_c0_g1_i2.p1	TRINITY_DN17780_c0_g1_i2.p1, SPADES.k35.NODE_12452_length_2016_cov_75.831903_g7296_i0.p1
OG0002479	TRINITY_DN3863_c3_g2_i1.p1, SPADES.k35.NODE_110092_length_410_cov_49.000000_g51809_i0.p1	SPADES.k25.NODE_11502_length_2140_cov_129.036879_g6223_i0.p1
OG0002479	TransABySS.k25.S1242077.p1	SPADES.k35.NODE_8357_length_2375_cov_95.923077_g4180_i2.p1, TransABySS.k25.S373595.p1
OG0002480	TransABySS.k65.J423130.p1, SPADES.k35.NODE_1267_length_5851_cov_75.700997_g639_i0.p1	SOAP.k35.scaffold8684.p1, TransABySS.k35.J261776.p1
OG0002481	TransABySS.k45.R616779.p1	SPADES.k35.NODE_32571_length_1043_cov_75.959325_g10145_i3.p1
OG0002481	SPADES.k25.NODE_45490_length_1714_cov_82.838366_g12973_i2.p1	SPADES.k35.NODE_24106_length_1378_cov_90.729710_g12912_i0.p1
OG0002482	SOAP.k65.scaffold538.p1	SPADES.k25.NODE_59099_length_408_cov_76.731070_g34407_i0.p1
OG0002482	SPADES.k35.NODE_75376_length_1027_cov_88.057460_g26377_i0.p1	TransABySS.k35.S264162.p1, TRINITY_DN9032_c0_g1_i3.p1
OG0002483	TransABySS.k45.S692276.p1	SOAP.k35.scaffold1342.p1
OG0002484	TransABySS.k45.R618066.p1	TransABySS.k25.S390168.p1
